keypoint_th,min_abs_match,match_ratio_th,precision,recall,balanced,FN,FP,TN,TP
0.037,21,0.2040133779264214,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.20735785953177258,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.21070234113712374,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.2140468227424749,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.21739130434782608,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.22073578595317725,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.22408026755852842,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.22742474916387959,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.23076923076923075,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.23411371237458192,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.23745819397993312,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.2408026755852843,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.24414715719063546,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.24749163879598662,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.2508361204013378,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.25418060200668896,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.25752508361204013,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.2608695652173913,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.26421404682274247,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.26755852842809363,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.2709030100334448,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.27424749163879597,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.27759197324414714,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.2809364548494983,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.2842809364548495,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.28762541806020064,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.2909698996655518,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.294314381270903,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.29765886287625415,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.3010033444816054,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.30434782608695654,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.3076923076923077,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.3110367892976589,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.31438127090301005,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.3177257525083612,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.3210702341137124,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.32441471571906355,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.3277591973244147,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.3311036789297659,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.33444816053511706,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.3377926421404682,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.3411371237458194,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.34448160535117056,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.34782608695652173,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.3511705685618729,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.35451505016722407,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.35785953177257523,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.3612040133779264,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.36454849498327757,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.36789297658862874,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.3712374581939799,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.3745819397993311,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.37792642140468224,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.3812709030100334,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.3846153846153846,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.3879598662207358,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.391304347826087,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.39464882943143814,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.3979933110367893,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.4013377926421405,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.40468227424749165,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.4080267558528428,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.411371237458194,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.41471571906354515,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.4180602006688963,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.4214046822742475,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.42474916387959866,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.4280936454849498,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.431438127090301,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.43478260869565216,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.43812709030100333,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.4414715719063545,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.44481605351170567,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.44816053511705684,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.451505016722408,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.45484949832775917,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.45819397993311034,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.4615384615384615,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.4648829431438127,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.46822742474916385,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.47157190635451507,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
0.037,21,0.47491638795986624,1.0,0.009900990099009901,0.504950495049505,100,0,1395,1
